zip,lat,lng,city,state
00501,40.815400,-73.045100,Holtsville,NY
00544,40.815400,-73.045100,Holtsville,NY
00601,18.160000,-66.720000,Adjuntas,PR
00602,18.380000,-67.180000,Aguada,PR
00603,18.430000,-67.150000,Aguadilla,PR
00604,18.430000,-67.150000,Aguadilla,PR
00605,18.430000,-67.150000,Aguadilla,PR
00606,18.180000,-66.980000,Maricao,PR
00610,18.280000,-67.140000,Anasco,PR
00611,18.280000,-66.790000,Angeles,PR
00612,18.450000,-66.730000,Arecibo,PR
00613,18.450000,-66.730000,Arecibo,PR
00614,18.450000,-66.730000,Arecibo,PR
00616,18.400000,-66.660000,Bajadero,PR
00617,18.450000,-66.530000,Barceloneta,PR
00622,17.990000,-67.150000,Boqueron,PR
00623,18.080000,-67.140000,Cabo Rojo,PR
00624,18.060000,-66.720000,Penuelas,PR
00627,18.480000,-66.840000,Camuy,PR
00631,18.190000,-66.820000,Castaner,PR
00636,18.150000,-67.060000,Rosario,PR
00637,18.080000,-66.960000,Sabana Grande,PR
00638,18.330000,-66.470000,Ciales,PR
00641,18.270000,-66.700000,Utuado,PR
00646,18.470000,-66.270000,Dorado,PR
00647,17.960000,-66.940000,Ensenada,PR
00650,18.360000,-66.560000,Florida,PR
00652,18.450000,-66.600000,Garrochales,PR
00653,17.970000,-66.930000,Guanica,PR
00656,18.020000,-66.790000,Guayanilla,PR
00659,18.480000,-66.820000,Hatillo,PR
00660,18.140000,-67.120000,Hormigueros,PR
00662,18.500000,-67.020000,Isabela,PR
00664,18.220000,-66.590000,Jayuya,PR
00667,18.040000,-67.060000,Lajas,PR
00669,18.290000,-66.880000,Lares,PR
00670,18.270000,-67.060000,Las Marias,PR
00674,18.430000,-66.480000,Manati,PR
00676,18.390000,-67.110000,Moca,PR
00677,18.340000,-67.250000,Rincon,PR
00678,18.470000,-66.930000,Quebradillas,PR
00680,18.200000,-67.140000,Mayaguez,PR
00681,18.200000,-67.140000,Mayaguez,PR
00682,18.200000,-67.140000,Mayaguez,PR
00683,18.080000,-67.040000,San German,PR
00685,18.330000,-66.990000,San Sebastian,PR
00687,18.320000,-66.400000,Morovis,PR
00688,18.380000,-66.620000,Sabana Hoyos,PR
00690,18.490000,-67.090000,San Antonio,PR
00692,18.410000,-66.320000,Vega Alta,PR
00693,18.440000,-66.390000,Vega Baja,PR
00694,18.440000,-66.390000,Vega Baja,PR
00698,18.030000,-66.860000,Yauco,PR
00703,18.250000,-66.100000,Aguas Buenas,PR
00704,17.960000,-66.220000,Parc Parque,PR
00705,18.140000,-66.260000,Aibonito,PR
00707,18.000000,-65.900000,Maunabo,PR
00714,17.970000,-66.060000,Arroyo,PR
00715,18.000000,-66.560000,Mercedita,PR
00716,17.980000,-66.600000,Ponce,PR
00717,17.980000,-66.600000,Ponce,PR
00718,18.210000,-65.730000,Naguabo,PR
00719,18.300000,-66.240000,Naranjito,PR
00720,18.220000,-66.390000,Orocovis,PR
00721,18.370000,-65.770000,Palmer,PR
00723,18.000000,-66.010000,Patillas,PR
00725,18.230000,-66.030000,Caguas,PR
00726,18.230000,-66.030000,Caguas,PR
00727,18.230000,-66.030000,Caguas,PR
00728,17.980000,-66.600000,Ponce,PR
00729,18.370000,-65.900000,Canovanas,PR
00730,17.980000,-66.600000,Ponce,PR
00731,17.980000,-66.600000,Ponce,PR
00732,17.980000,-66.600000,Ponce,PR
00733,17.980000,-66.600000,Ponce,PR
00734,17.980000,-66.600000,Ponce,PR
00735,18.260000,-65.640000,Ceiba,PR
00736,18.110000,-66.160000,Cayey,PR
00737,18.110000,-66.160000,Cayey,PR
00738,18.330000,-65.650000,Fajardo,PR
00739,18.170000,-66.150000,Cidra,PR
00740,18.330000,-65.630000,Puerto Real,PR
00741,18.150000,-65.760000,Punta Santiago,PR
00742,18.270000,-65.650000,Roosevelt Roads,PR
00744,18.220000,-65.790000,Rio Blanco,PR
00745,18.380000,-65.830000,Rio Grande,PR
00751,17.970000,-66.290000,Salinas,PR
00754,18.190000,-65.960000,San Lorenzo,PR
00757,17.970000,-66.400000,Santa Isabel,PR
00765,18.420000,-65.830000,Vieques,PR
00766,18.130000,-66.480000,Villalba,PR
00767,18.040000,-65.870000,Yabucoa,PR
00769,18.080000,-66.360000,Coamo,PR
00771,18.180000,-65.860000,Las Piedras,PR
00772,18.430000,-65.880000,Loiza,PR
00773,18.370000,-65.710000,Luquillo,PR
00775,18.310000,-65.300000,Culebra,PR
00777,18.220000,-65.910000,Juncos,PR
00778,18.250000,-65.970000,Gurabo,PR
00780,18.090000,-66.570000,Coto Laurel,PR
00782,18.220000,-66.220000,Comerio,PR
00783,18.340000,-66.310000,Corozal,PR
00784,17.970000,-66.110000,Guayama,PR
00785,17.970000,-66.110000,Guayama,PR
00786,18.160000,-66.230000,La Plata,PR
00791,18.150000,-65.810000,Humacao,PR
00792,18.150000,-65.810000,Humacao,PR
00794,18.180000,-66.300000,Barranquitas,PR
00795,18.050000,-66.500000,Juana Diaz,PR
00801,18.350000,-64.930000,St Thomas,VI
00802,18.350000,-64.930000,St Thomas,VI
00803,18.350000,-64.930000,St Thomas,VI
00804,18.350000,-64.930000,St Thomas,VI
00805,18.340000,-64.930000,St Thomas,VI
00820,17.740000,-64.700000,Christiansted,VI
00821,17.740000,-64.700000,Christiansted,VI
00822,17.740000,-64.700000,Christiansted,VI
00823,17.740000,-64.700000,Christiansted,VI
00824,17.740000,-64.700000,Christiansted,VI
00830,18.330000,-64.790000,St John,VI
00831,18.330000,-64.790000,St John,VI
00840,17.710000,-64.880000,Frederiksted,VI
00841,17.710000,-64.880000,Frederiksted,VI
00850,17.760000,-64.820000,Kingshill,VI
00851,17.730000,-64.800000,Kingshill,VI
00901,18.400000,-66.060000,San Juan,PR
00902,18.400000,-66.060000,San Juan,PR
00906,18.400000,-66.060000,San Juan,PR
00907,18.400000,-66.060000,San Juan,PR
00908,18.400000,-66.060000,San Juan,PR
00909,18.440000,-66.060000,San Juan,PR
00910,18.400000,-66.060000,San Juan,PR
00911,18.400000,-66.060000,San Juan,PR
00912,18.400000,-66.060000,San Juan,PR
00913,18.400000,-66.060000,San Juan,PR
00914,18.400000,-66.060000,San Juan,PR
00915,18.400000,-66.060000,San Juan,PR
00916,18.400000,-66.060000,San Juan,PR
00917,18.400000,-66.060000,San Juan,PR
00918,18.400000,-66.060000,San Juan,PR
00919,18.400000,-66.060000,San Juan,PR
00920,18.400000,-66.060000,San Juan,PR
00921,18.400000,-66.060000,San Juan,PR
00922,18.400000,-66.060000,San Juan,PR
00923,18.400000,-66.060000,San Juan,PR
00924,18.400000,-66.060000,San Juan,PR
00925,18.400000,-66.060000,San Juan,PR
00926,18.400000,-66.060000,San Juan,PR
00927,18.400000,-66.060000,San Juan,PR
00928,18.400000,-66.060000,San Juan,PR
00929,18.400000,-66.060000,San Juan,PR
00930,18.400000,-66.060000,San Juan,PR
00931,18.400000,-66.060000,San Juan,PR
00933,18.400000,-66.060000,San Juan,PR
00934,18.410000,-66.110000,Fort Buchanan,PR
00935,18.400000,-66.060000,San Juan,PR
00936,18.400000,-66.060000,San Juan,PR
00937,18.400000,-66.060000,San Juan,PR
00939,18.400000,-66.060000,San Juan,PR
00940,18.400000,-66.060000,San Juan,PR
00949,18.440000,-66.250000,Toa Baja,PR
00950,18.440000,-66.250000,Toa Baja,PR
00951,18.440000,-66.250000,Toa Baja,PR
00952,18.420000,-66.190000,Sabana Seca,PR
00953,18.390000,-66.250000,Toa Alta,PR
00954,18.390000,-66.250000,Toa Alta,PR
00955,18.400000,-66.060000,San Juan,PR
00956,18.280000,-66.130000,Bayamon,PR
00957,18.280000,-66.130000,Bayamon,PR
00958,18.280000,-66.130000,Bayamon,PR
00959,18.280000,-66.130000,Bayamon,PR
00960,18.280000,-66.130000,Bayamon,PR
00961,18.410000,-66.150000,Bayamon,PR
00962,18.430000,-66.110000,Catano,PR
00963,18.430000,-66.110000,Catano,PR
00965,18.380000,-66.110000,Guaynabo,PR
00966,18.380000,-66.110000,Guaynabo,PR
00968,18.380000,-66.110000,Guaynabo,PR
00969,18.380000,-66.110000,Guaynabo,PR
00970,18.380000,-66.110000,Guaynabo,PR
00971,18.380000,-66.110000,Guaynabo,PR
00975,18.400000,-66.060000,San Juan,PR
00976,18.360000,-66.010000,Trujillo Alto,PR
00977,18.360000,-66.010000,Trujillo Alto,PR
00978,18.370000,-66.010000,Saint Just,PR
00979,18.400000,-65.980000,Carolina,PR
00981,18.400000,-65.980000,Carolina,PR
00982,18.400000,-65.980000,Carolina,PR
00983,18.400000,-65.980000,Carolina,PR
00984,18.400000,-65.980000,Carolina,PR
00985,18.400000,-65.980000,Carolina,PR
00986,18.400000,-65.980000,Carolina,PR
00987,18.400000,-65.980000,Carolina,PR
00988,18.400000,-65.980000,Carolina,PR
01001,42.070200,-72.622700,Agawam,MA
01002,42.367100,-72.464600,Amherst,MA
01003,42.391900,-72.524800,Amherst,MA
01004,42.384500,-72.513200,Amherst,MA
01005,42.409700,-72.108400,Barre,MA
01007,42.275100,-72.411000,Belchertown,MA
01008,42.182900,-72.936100,Blandford,MA
01009,42.206100,-72.340500,Bondsville,MA
01010,42.116500,-72.188500,Brimfield,MA
01011,42.279400,-72.988800,Chester,MA
01012,42.392300,-72.825600,Chesterfield,MA
01013,42.148700,-72.607900,Chicopee,MA
01014,42.170700,-72.604800,Chicopee,MA
01020,42.176400,-72.576100,Chicopee,MA
01021,42.170700,-72.604800,Chicopee,MA
01022,42.193400,-72.554400,Chicopee,MA
01026,42.463300,-72.920200,Cummington,MA
01027,42.266800,-72.669000,Easthampton,MA
01028,42.067200,-72.505600,East Longmeadow,MA
01029,42.190900,-73.051700,East Otis,MA
01030,42.071800,-72.675100,Feeding Hills,MA
01031,42.332200,-72.198600,Gilbertville,MA
01032,42.440400,-72.799500,Goshen,MA
01033,42.255700,-72.520000,Granby,MA
01034,42.112700,-72.952000,Granville,MA
01035,42.360600,-72.571500,Hadley,MA
01036,42.064800,-72.431800,Hampden,MA
01037,42.347900,-72.225300,Hardwick,MA
01038,42.384400,-72.616700,Hatfield,MA
01039,42.381800,-72.703200,Haydenville,MA
01040,42.202000,-72.626200,Holyoke,MA
01041,42.204300,-72.616200,Holyoke,MA
01050,42.265300,-72.873300,Huntington,MA
01053,42.354300,-72.703400,Leeds,MA
01054,42.468200,-72.499300,Leverett,MA
01056,42.172800,-72.471000,Ludlow,MA
01057,42.101000,-72.319600,Monson,MA
01059,42.410400,-72.530900,North Amherst,MA
01060,42.322300,-72.631300,Northampton,MA
01061,42.369600,-72.636000,Northampton,MA
01062,42.321900,-72.692800,Florence,MA
01063,42.317900,-72.640200,Northampton,MA
01066,42.411200,-72.622300,North Hatfield,MA
01068,42.348000,-72.051300,Oakham,MA
01069,42.176200,-72.328800,Palmer,MA
01070,42.514400,-72.918300,Plainfield,MA
01071,42.147100,-72.840300,Russell,MA
01072,42.482000,-72.421300,Shutesbury,MA
01073,42.224700,-72.719400,Southampton,MA
01074,42.385400,-72.095400,South Barre,MA
01075,42.237500,-72.581100,South Hadley,MA
01077,42.051100,-72.770600,Southwick,MA
01079,42.192900,-72.329600,Thorndike,MA
01080,42.181900,-72.362400,Three Rivers,MA
01081,42.062700,-72.204600,Wales,MA
01082,42.261800,-72.258300,Ware,MA
01083,42.204000,-72.199400,Warren,MA
01084,42.390300,-72.870900,West Chesterfield,MA
01085,42.125100,-72.749500,Westfield,MA
01086,42.173400,-72.848000,Westfield,MA
01088,42.390600,-72.646900,West Hatfield,MA
01089,42.115100,-72.641100,West Springfield,MA
01090,42.170700,-72.604800,West Springfield,MA
01092,42.202900,-72.229000,West Warren,MA
01093,42.442700,-72.652500,Whately,MA
01094,42.358200,-72.140800,Wheelwright,MA
01095,42.124500,-72.446400,Wilbraham,MA
01096,42.408500,-72.778000,Williamsburg,MA
01097,42.164000,-72.829500,Woronoco,MA
01098,42.384300,-72.931400,Worthington,MA
01101,42.101500,-72.589800,Springfield,MA
01102,42.170700,-72.604800,Springfield,MA
01103,42.102900,-72.588700,Springfield,MA
01104,42.128800,-72.577800,Springfield,MA
01105,42.099900,-72.578300,Springfield,MA
01106,42.050700,-72.567600,Longmeadow,MA
01107,42.117900,-72.606500,Springfield,MA
01108,42.085300,-72.558400,Springfield,MA
01109,42.114500,-72.554300,Springfield,MA
01111,42.170700,-72.604800,Springfield,MA
01115,42.102900,-72.591600,Springfield,MA
01116,42.170700,-72.604800,Longmeadow,MA
01118,42.092900,-72.527400,Springfield,MA
01119,42.124700,-72.512100,Springfield,MA
01128,42.094400,-72.488900,Springfield,MA
01129,42.122300,-72.487600,Springfield,MA
01133,42.100000,-72.590000,Springfield,MA
01138,42.170700,-72.604800,Springfield,MA
01139,42.170700,-72.604800,Springfield,MA
01144,42.101800,-72.591500,Springfield,MA
01151,42.153200,-72.505000,Indian Orchard,MA
01152,42.170700,-72.604800,Springfield,MA
01195,42.100000,-72.580000,Springfield Bmc,MA
01199,42.119900,-72.605000,Springfield,MA
01201,42.453100,-73.247100,Pittsfield,MA
01202,42.392900,-73.228500,Pittsfield,MA
01203,42.392900,-73.228500,Pittsfield,MA
01220,42.622300,-73.117200,Adams,MA
01222,42.059600,-73.320200,Ashley Falls,MA
01223,42.359400,-73.120300,Becket,MA
01224,42.512600,-73.192900,Berkshire,MA
01225,42.561100,-73.158000,Cheshire,MA
01226,42.475000,-73.160300,Dalton,MA
01227,42.473700,-73.166200,Dalton,MA
01229,42.279300,-73.343500,Glendale,MA
01230,42.195900,-73.360700,Great Barrington,MA
01235,42.429800,-73.072400,Hinsdale,MA
01236,42.265300,-73.374500,Housatonic,MA
01237,42.517300,-73.228200,Lanesboro,MA
01238,42.299000,-73.231700,Lee,MA
01240,42.364200,-73.271300,Lenox,MA
01242,42.338600,-73.250900,Lenox Dale,MA
01243,42.356100,-73.010400,Middlefield,MA
01244,42.122800,-73.254000,Mill River,MA
01245,42.186700,-73.206500,Monterey,MA
01247,42.695500,-73.080000,North Adams,MA
01252,42.198600,-73.446200,North Egremont,MA
01253,42.193100,-73.091800,Otis,MA
01254,42.378400,-73.364500,Richmond,MA
01255,42.109400,-73.116300,Sandisfield,MA
01256,42.577000,-73.023300,Savoy,MA
01257,42.100100,-73.361100,Sheffield,MA
01258,42.101200,-73.456600,South Egremont,MA
01259,42.078000,-73.260900,Southfield,MA
01260,42.277900,-73.277300,South Lee,MA
01262,42.301000,-73.322300,Stockbridge,MA
01263,42.392900,-73.228500,Stockbridge,MA
01264,42.220000,-73.197900,Tyringham,MA
01266,42.334800,-73.382500,West Stockbridge,MA
01267,42.708900,-73.203600,Williamstown,MA
01270,42.515000,-73.041200,Windsor,MA
01301,42.601300,-72.623600,Greenfield,MA
01302,42.522200,-72.624200,Greenfield,MA
01330,42.523200,-72.811000,Ashfield,MA
01331,42.595900,-72.226700,Athol,MA
01337,42.695200,-72.577200,Bernardston,MA
01338,42.573600,-72.821300,Buckland,MA
01339,42.608000,-72.890100,Charlemont,MA
01340,42.679000,-72.726500,Colrain,MA
01341,42.513800,-72.702500,Conway,MA
01342,42.540600,-72.607200,Deerfield,MA
01343,42.642700,-72.986200,Drury,MA
01344,42.607600,-72.429200,Erving,MA
01346,42.685300,-72.839100,Heath,MA
01347,42.556600,-72.518100,Lake Pleasant,MA
01349,42.582000,-72.492600,Millers Falls,MA
01350,42.721500,-72.976200,Monroe Bridge,MA
01351,42.542900,-72.532800,Montague,MA
01354,42.640400,-72.499500,Gill,MA
01355,42.514600,-72.306200,New Salem,MA
01360,42.688700,-72.451000,Northfield,MA
01364,42.612900,-72.292400,Orange,MA
01366,42.489800,-72.189300,Petersham,MA
01367,42.695300,-72.925800,Rowe,MA
01368,42.672200,-72.196400,Royalston,MA
01370,42.602200,-72.739100,Shelburne Falls,MA
01373,42.475600,-72.615300,South Deerfield,MA
01375,42.453900,-72.567600,Sunderland,MA
01376,42.595400,-72.555700,Turners Falls,MA
01378,42.667100,-72.339700,Warwick,MA
01379,42.565600,-72.400900,Wendell,MA
01380,42.553400,-72.392700,Wendell Depot,MA
01420,42.579600,-71.803100,Fitchburg,MA
01430,42.649600,-71.926700,Ashburnham,MA
01431,42.674500,-71.817400,Ashby,MA
01432,42.559100,-71.578800,Ayer,MA
01434,42.538500,-71.611500,Devens,MA
01436,42.593600,-72.064600,Baldwinville,MA
01438,42.563100,-72.037000,East Templeton,MA
01440,42.574000,-71.989800,Gardner,MA
01441,42.545900,-71.910600,Westminster,MA
01450,42.612400,-71.558400,Groton,MA
01451,42.498600,-71.575300,Harvard,MA
01452,42.486500,-72.001200,Hubbardston,MA
01453,42.527400,-71.756300,Leominster,MA
01460,42.540100,-71.487700,Littleton,MA
01462,42.588400,-71.726600,Lunenburg,MA
01463,42.668900,-71.593400,Pepperell,MA
01464,42.573400,-71.648300,Shirley,MA
01467,42.487100,-71.613100,Still River,MA
01468,42.546000,-72.065000,Templeton,MA
01469,42.652500,-71.689600,Townsend,MA
01470,42.611200,-71.574500,Groton,MA
01471,42.611200,-71.574500,Groton,MA
01472,42.604300,-71.627300,West Groton,MA
01473,42.548300,-71.909600,Westminster,MA
01474,42.667800,-71.752200,West Townsend,MA
01475,42.678900,-72.047500,Winchendon,MA
01477,42.690000,-72.010000,Winchendon Springs,MA
01501,42.205500,-71.839100,Auburn,MA
01503,42.384400,-71.635600,Berlin,MA
01504,42.028700,-71.526900,Blackstone,MA
01505,42.337700,-71.731000,Boylston,MA
01506,42.199100,-72.098900,Brookfield,MA
01507,42.137900,-71.966400,Charlton,MA
01508,42.145900,-71.988400,Charlton City,MA
01509,42.173100,-71.978700,Charlton Depot,MA
01510,42.418100,-71.682800,Clinton,MA
01515,42.219300,-72.048100,East Brookfield,MA
01516,42.052800,-71.750900,Douglas,MA
01517,42.460000,-71.890000,East Princeton,MA
01518,42.122800,-72.117800,Fiskdale,MA
01519,42.200400,-71.686800,Grafton,MA
01520,42.342000,-71.841400,Holden,MA
01521,42.040300,-72.154400,Holland,MA
01522,42.375500,-71.870600,Jefferson,MA
01523,42.451000,-71.686800,Lancaster,MA
01524,42.237000,-71.918800,Leicester,MA
01525,42.097300,-71.644800,Linwood,MA
01526,42.094500,-71.747600,Manchaug,MA
01527,42.196800,-71.764400,Millbury,MA
01529,42.033100,-71.579800,Millville,MA
01531,42.319800,-72.130600,New Braintree,MA
01532,42.318200,-71.646400,Northborough,MA
01534,42.149400,-71.656400,Northbridge,MA
01535,42.266500,-72.082100,North Brookfield,MA
01536,42.229700,-71.703700,North Grafton,MA
01537,42.165500,-71.886000,North Oxford,MA
01538,42.087600,-71.641200,North Uxbridge,MA
01540,42.112900,-71.868700,Oxford,MA
01541,42.450800,-71.876200,Princeton,MA
01542,42.199700,-71.906900,Rochdale,MA
01543,42.376200,-71.949000,Rutland,MA
01545,42.284800,-71.720500,Shrewsbury,MA
01546,42.364800,-71.896900,Shrewsbury,MA
01550,42.075000,-72.035300,Southbridge,MA
01560,42.176000,-71.692700,South Grafton,MA
01561,42.443500,-71.686100,South Lancaster,MA
01562,42.244100,-71.990600,Spencer,MA
01564,42.435400,-71.775200,Sterling,MA
01566,42.112600,-72.084200,Sturbridge,MA
01568,42.175600,-71.603200,Upton,MA
01569,42.074400,-71.632900,Uxbridge,MA
01570,42.052100,-71.848600,Webster,MA
01571,42.048900,-71.893200,Dudley,MA
01580,42.260000,-71.610000,Westborough,MA
01581,42.267900,-71.617600,Westborough,MA
01582,42.260000,-71.610000,Westborough,MA
01583,42.358400,-71.783800,West Boylston,MA
01585,42.244100,-72.151100,West Brookfield,MA
01586,42.171200,-71.803700,West Millbury,MA
01588,42.115300,-71.664400,Whitinsville,MA
01590,42.126600,-71.755200,Sutton,MA
01601,42.262600,-71.802300,Worcester,MA
01602,42.270300,-71.841700,Worcester,MA
01603,42.245000,-71.838000,Worcester,MA
01604,42.254100,-71.774600,Worcester,MA
01605,42.289400,-71.788800,Worcester,MA
01606,42.311000,-71.795800,Worcester,MA
01607,42.230300,-71.793800,Worcester,MA
01608,42.262400,-71.800300,Worcester,MA
01609,42.282600,-71.827700,Worcester,MA
01610,42.249200,-71.810800,Worcester,MA
01611,42.237300,-71.875000,Cherry Valley,MA
01612,42.306600,-71.920200,Paxton,MA
01613,42.293300,-71.802000,Worcester,MA
01614,42.262600,-71.802300,Worcester,MA
01615,42.262600,-71.802300,Worcester,MA
01653,42.364800,-71.896900,Worcester,MA
01654,42.260000,-71.800000,Worcester,MA
01655,42.364800,-71.896900,Worcester,MA
01701,42.300700,-71.425500,Framingham,MA
01702,42.282200,-71.433900,Framingham,MA
01703,42.446400,-71.459400,Framingham,MA
01704,42.446400,-71.459400,Framingham,MA
01705,42.446400,-71.459400,Framingham,MA
01718,42.485100,-71.432800,Village Of Nagog Woods,MA
01719,42.488400,-71.517800,Boxborough,MA
01720,42.475100,-71.448300,Acton,MA
01721,42.253900,-71.458300,Ashland,MA
01730,42.484300,-71.276800,Bedford,MA
01731,42.456700,-71.279500,Hanscom Afb,MA
01740,42.436500,-71.607600,Bolton,MA
01741,42.528600,-71.351900,Carlisle,MA
01742,42.456700,-71.374700,Concord,MA
01745,42.293400,-71.502800,Fayville,MA
01746,42.202600,-71.436100,Holliston,MA
01747,42.126800,-71.537600,Hopedale,MA
01748,42.219000,-71.530200,Hopkinton,MA
01749,42.391800,-71.560900,Hudson,MA
01752,42.350900,-71.543400,Marlborough,MA
01754,42.432100,-71.455000,Maynard,MA
01756,42.096700,-71.549900,Mendon,MA
01757,42.151100,-71.527400,Milford,MA
01760,42.287500,-71.357400,Natick,MA
01770,42.233100,-71.378700,Sherborn,MA
01772,42.293900,-71.532000,Southborough,MA
01773,42.421700,-71.313700,Lincoln,MA
01775,42.430800,-71.515000,Stow,MA
01776,42.383700,-71.428200,Sudbury,MA
01778,42.348600,-71.358800,Wayland,MA
01784,42.237600,-71.562000,Woodville,MA
01801,42.482900,-71.157400,Woburn,MA
01803,42.508900,-71.200400,Burlington,MA
01805,42.504800,-71.195600,Burlington,MA
01806,42.470000,-71.150000,At&t,MA
01807,42.480000,-71.150000,Woburn,MA
01808,42.500000,-71.120000,Woburn,MA
01810,42.649600,-71.156500,Andover,MA
01812,42.647200,-71.184200,Andover,MA
01813,42.479300,-71.152300,Woburn,MA
01815,42.479300,-71.152300,Woburn,MA
01821,42.551900,-71.251800,Billerica,MA
01822,42.558400,-71.268900,Billerica,MA
01824,42.591100,-71.355600,Chelmsford,MA
01826,42.676400,-71.318600,Dracut,MA
01827,42.673900,-71.495200,Dunstable,MA
01830,42.785600,-71.072100,Haverhill,MA
01831,42.771100,-71.122100,Haverhill,MA
01832,42.779200,-71.109500,Haverhill,MA
01833,42.728100,-70.982200,Georgetown,MA
01834,42.753000,-71.027000,Groveland,MA
01835,42.752800,-71.084300,Haverhill,MA
01840,42.708000,-71.163800,Lawrence,MA
01841,42.711500,-71.167000,Lawrence,MA
01842,42.707000,-71.163100,Lawrence,MA
01843,42.691100,-71.160500,Lawrence,MA
01844,42.728000,-71.181000,Methuen,MA
01845,42.682600,-71.109000,North Andover,MA
01850,42.656000,-71.305100,Lowell,MA
01851,42.631500,-71.332900,Lowell,MA
01852,42.634400,-71.298300,Lowell,MA
01853,42.633400,-71.316200,Lowell,MA
01854,42.649300,-71.335500,Lowell,MA
01860,42.834600,-71.004700,Merrimac,MA
01862,42.575700,-71.290200,North Billerica,MA
01863,42.634700,-71.390800,North Chelmsford,MA
01864,42.581900,-71.094700,North Reading,MA
01865,42.537900,-71.268900,Nutting Lake,MA
01866,42.529300,-71.228100,Pinehurst,MA
01867,42.528000,-71.109000,Reading,MA
01876,42.602800,-71.223200,Tewksbury,MA
01879,42.672400,-71.415800,Tyngsboro,MA
01880,42.500900,-71.068500,Wakefield,MA
01885,42.707000,-71.063900,West Boxford,MA
01886,42.586400,-71.440100,Westford,MA
01887,42.558100,-71.172300,Wilmington,MA
01888,42.479300,-71.152300,Woburn,MA
01889,42.571600,-71.109600,North Reading,MA
01890,42.453000,-71.144100,Winchester,MA
01899,42.658400,-71.137000,Andover,MA
01901,42.461200,-70.946700,Lynn,MA
01902,42.469800,-70.942000,Lynn,MA
01903,42.466800,-70.949500,Lynn,MA
01904,42.488900,-70.964700,Lynn,MA
01905,42.469400,-70.972800,Lynn,MA
01906,42.463300,-71.011100,Saugus,MA
01907,42.474600,-70.909800,Swampscott,MA
01908,42.426100,-70.927700,Nahant,MA
01910,42.454800,-70.974700,Lynn,MA
01913,42.855900,-70.936700,Amesbury,MA
01915,42.560800,-70.875900,Beverly,MA
01921,42.679700,-71.011400,Boxford,MA
01922,42.756800,-70.935100,Byfield,MA
01923,42.569400,-70.942500,Danvers,MA
01929,42.628600,-70.782800,Essex,MA
01930,42.620800,-70.672100,Gloucester,MA
01931,42.615900,-70.662000,Gloucester,MA
01936,42.635400,-70.879100,Hamilton,MA
01937,42.586200,-70.974500,Hathorne,MA
01938,42.680900,-70.849400,Ipswich,MA
01940,42.532700,-71.033900,Lynnfield,MA
01944,42.579600,-70.767400,Manchester,MA
01945,42.498400,-70.865300,Marblehead,MA
01949,42.594200,-71.013000,Middleton,MA
01950,42.813000,-70.884700,Newburyport,MA
01951,42.783500,-70.847400,Newbury,MA
01952,42.850700,-70.858800,Salisbury,MA
01960,42.532600,-70.961200,Peabody,MA
01961,42.635400,-70.879100,Peabody,MA
01965,42.558100,-70.825700,Prides Crossing,MA
01966,42.658000,-70.619400,Rockport,MA
01969,42.713800,-70.907000,Rowley,MA
01970,42.515100,-70.900300,Salem,MA
01971,42.635400,-70.879100,Salem,MA
01982,42.618500,-70.856100,South Hamilton,MA
01983,42.641500,-70.948800,Topsfield,MA
01984,42.601700,-70.878600,Wenham,MA
01985,42.794900,-70.977800,West Newbury,MA
02018,42.174500,-70.883700,Accord,MA
02019,42.074600,-71.476800,Bellingham,MA
02020,42.081800,-70.643900,Brant Rock,MA
02021,42.164500,-71.135500,Canton,MA
02025,42.239500,-70.812800,Cohasset,MA
02026,42.243700,-71.163700,Dedham,MA
02027,42.180000,-71.089200,Dedham,MA
02030,42.236200,-71.285400,Dover,MA
02031,42.020000,-71.170000,Mansfield,MA
02032,42.153200,-71.217900,East Walpole,MA
02035,42.064900,-71.244100,Foxboro,MA
02038,42.093500,-71.405800,Franklin,MA
02040,42.179300,-70.749500,Greenbush,MA
02041,42.069600,-70.649100,Green Harbor,MA
02043,42.224500,-70.891100,Hingham,MA
02044,42.241800,-70.889800,Hingham,MA
02045,42.285300,-70.875400,Hull,MA
02047,42.142800,-70.693500,Humarock,MA
02048,42.021200,-71.217800,Mansfield,MA
02050,42.106200,-70.699300,Marshfield,MA
02051,42.151200,-70.734100,Marshfield Hills,MA
02052,42.184500,-71.304800,Medfield,MA
02053,42.151400,-71.421700,Medway,MA
02054,42.166900,-71.360700,Millis,MA
02055,42.240400,-70.762000,Minot,MA
02056,42.117700,-71.326900,Norfolk,MA
02059,42.143200,-70.770300,North Marshfield,MA
02060,42.219000,-70.785600,North Scituate,MA
02061,42.159600,-70.821700,Norwell,MA
02062,42.186800,-71.203300,Norwood,MA
02065,42.097200,-70.651600,Ocean Bluff,MA
02066,42.203200,-70.752500,Scituate,MA
02067,42.109400,-71.175900,Sharon,MA
02070,42.034800,-71.387000,Sheldonville,MA
02071,42.099200,-71.275200,South Walpole,MA
02072,42.125300,-71.107400,Stoughton,MA
02081,42.144400,-71.254400,Walpole,MA
02090,42.214800,-71.210400,Westwood,MA
02093,42.061700,-71.339600,Wrentham,MA
02108,42.357600,-71.068400,Boston,MA
02109,42.360000,-71.054500,Boston,MA
02110,42.357600,-71.051400,Boston,MA
02111,42.350300,-71.062900,Boston,MA
02112,42.358400,-71.059800,Boston,MA
02113,42.365700,-71.056000,Boston,MA
